,Ham madde tedarikçileri,Sipariş Miktarı,İrsaliye Miktarı,Fatura Miktarı,Ham madde ürün adı,Br. Fiyat,Alt Toplam,KDV,Genel Toplam,Sipariş Tarihi,İstenen Teslim Tarihi,Gerçekleşen Teslim Tarihi,En Son İrsaliye Tarihi,Sevk Performansı (Gün),Zamanında,Sipariş Açan
2022-07-01 13:00:00,Edirne Hammadde Tic. A.Ş.,12.0,12,12,Organik selenyum,925.0,11100.0,1998.0,13098.0,2022-07-01 13:00:00,2022-07-04 13:00:00,2022-07-08 13:00:00,2022-07-08 13:00:00,0,0,Satınalma -Süreyya
2022-07-01 14:00:00,Asrın Hammadde Tic. A.Ş.,32.0,32,32,ATK (%26-28),180,5760,1036.8,6796.8,2022-07-01 14:00:00,2022-07-03 14:00:00,2022-07-05 14:00:00,2022-07-05 14:00:00,0,0,Satınalma-Sıddık
2022-07-01 15:00:00,Iğdır Hammadde Tic. A.Ş.,10.0,10,10,Organik selenyum,925.0,9250.0,1665.0,10915.0,2022-07-01 15:00:00,2022-07-03 15:00:00,2022-07-05 15:00:00,2022-07-05 15:00:00,0,0,Satınalma-Kasım
2022-07-01 16:00:00,Güzel Hammadde Tic. A.Ş.,100.0,100,100,Razmol,1100,110000,19800.0,129800.0,2022-07-01 16:00:00,2022-07-03 16:00:00,2022-07-03 16:00:00,2022-07-03 16:00:00,0,0,Satınalma-Tahir
2022-07-01 17:00:00,Buhara Hammadde Tic. A.Ş.,14.0,14,14,Tuz,150.0,2100.0,378.0,2478.0,2022-07-01 17:00:00,2022-07-04 17:00:00,2022-07-06 17:00:00,2022-07-06 17:00:00,0,0,Satınalma-Kasım
2022-07-01 18:00:00,Nevşehir Hammadde Tic. A.Ş.,180.0,180,180,Buğday,9250,1665000,299700.0,1964700.0,2022-07-01 18:00:00,2022-07-03 18:00:00,2022-07-03 18:00:00,2022-07-03 18:00:00,0,0,Satınalma-Sıddık
2022-07-01 19:00:00,Formül Hammadde Tic. A.Ş.,122.0,122,122,Mısır,6000,732000,131760.0,863760.0,2022-07-01 19:00:00,2022-07-04 19:00:00,2022-07-05 19:00:00,2022-07-05 19:00:00,0,0,Satınalma -Süreyya
2022-07-01 20:00:00,Edirne Hammadde Tic. A.Ş.,10.0,10,10,Tuz,150.0,1500.0,270.0,1770.0,2022-07-01 20:00:00,2022-07-03 20:00:00,2022-07-06 20:00:00,2022-07-06 20:00:00,0,0,Satınalma-Seyfettin
2022-07-01 21:00:00,Tahsinli Hammadde Tic. A.Ş.,6.0,6,6,Kekik aroması,920.0,5520.0,993.5999999999999,6513.6,2022-07-01 21:00:00,2022-07-04 21:00:00,2022-07-04 21:00:00,2022-07-04 21:00:00,0,0,Satınalma -Süreyya
2022-07-01 22:00:00,Dünya Hammadde Tic. A.Ş.,15.0,15,15,Kekik aroması,920.0,13800.0,2484.0,16284.0,2022-07-01 22:00:00,2022-07-03 22:00:00,2022-07-05 22:00:00,2022-07-05 22:00:00,0,0,Satınalma-Kasım
2022-07-02 00:00:00,Asrın Hammadde Tic. A.Ş.,10.0,10,10,Organik selenyum,925.0,9250.0,1665.0,10915.0,2022-07-02 00:00:00,2022-07-05 00:00:00,2022-07-05 00:00:00,2022-07-05 00:00:00,0,0,Satınalma -Süreyya
2022-07-02 01:00:00,Uğrakdere Hammadde Tic. A.Ş.,53.0,53,53,Ruminant besi vm,2800,148400,26712.0,175112.0,2022-07-02 01:00:00,2022-07-05 01:00:00,2022-07-07 01:00:00,2022-07-07 01:00:00,0,0,Satınalma-Sıddık
2022-07-02 02:00:00,Ruşeym Hammadde Tic. A.Ş.,7.0,7,7,Organik selenyum,925.0,6475.0,1165.5,7640.5,2022-07-02 02:00:00,2022-07-05 02:00:00,2022-07-07 02:00:00,2022-07-07 02:00:00,0,0,Satınalma-Tahir
2022-07-02 03:00:00,Buhara Hammadde Tic. A.Ş.,14.0,14,14,Organik selenyum,925.0,12950.0,2331.0,15281.0,2022-07-02 03:00:00,2022-07-05 03:00:00,2022-07-08 03:00:00,2022-07-08 03:00:00,0,0,Satınalma-Sıddık
2022-07-02 05:00:00,Uğrakdere Hammadde Tic. A.Ş.,7.0,7,7,Organik selenyum,925.0,6475.0,1165.5,7640.5,2022-07-02 05:00:00,2022-07-05 05:00:00,2022-07-07 05:00:00,2022-07-07 05:00:00,0,0,Satınalma-Tahir
2022-07-02 06:00:00,LDK Hammadde Tic. A.Ş.,18.0,18,18,İthal kepek,270.0,4860.0,874.8,5734.8,2022-07-02 06:00:00,2022-07-05 06:00:00,2022-07-06 06:00:00,2022-07-06 06:00:00,0,0,Satınalma-Seyfettin
2022-07-02 07:00:00,Buhara Hammadde Tic. A.Ş.,69.0,69,69,Melas,3800,262200,47196.0,309396.0,2022-07-02 07:00:00,2022-07-05 07:00:00,2022-07-08 07:00:00,2022-07-08 07:00:00,0,0,Satınalma-Seyfettin
2022-07-02 08:00:00,Ruşeym Hammadde Tic. A.Ş.,6.0,6,6,Amonyum klorür,890.0,5340.0,961.1999999999999,6301.2,2022-07-02 08:00:00,2022-07-04 08:00:00,2022-07-04 08:00:00,2022-07-04 08:00:00,0,0,Satınalma -Süreyya
2022-07-02 09:00:00,Ordulu Hammadde Tic. A.Ş.,19.0,19,19,Natmin,250.0,4750.0,855.0,5605.0,2022-07-02 09:00:00,2022-07-04 09:00:00,2022-07-05 09:00:00,2022-07-05 09:00:00,0,0,Satınalma-Kasım
2022-07-02 10:00:00,Uğrakdere Hammadde Tic. A.Ş.,99.0,99,99,VPC,1450,143550,25839.0,169389.0,2022-07-02 10:00:00,2022-07-05 10:00:00,2022-07-05 10:00:00,2022-07-05 10:00:00,0,0,Satınalma -Süreyya
2022-07-02 11:00:00,Şamıtlı Hammadde Tic. A.Ş.,60.0,60,60,Kepek,3000,180000,32400.0,212400.0,2022-07-02 11:00:00,2022-07-05 11:00:00,2022-07-09 11:00:00,2022-07-09 11:00:00,0,0,Satınalma-Sıddık
2022-07-02 12:00:00,Özeniş Hammadde Tic. A.Ş.,6.0,6,6,Tuz,150.0,900.0,162.0,1062.0,2022-07-02 12:00:00,2022-07-05 12:00:00,2022-07-08 12:00:00,2022-07-08 12:00:00,0,0,Satınalma-Tahir
2022-07-02 13:00:00,Edirne Hammadde Tic. A.Ş.,58.0,58,58,Arpa,7500,435000,78300.0,513300.0,2022-07-02 13:00:00,2022-07-04 13:00:00,2022-07-07 13:00:00,2022-07-07 13:00:00,0,0,Satınalma-Tahir
2022-07-02 14:00:00,Özeniş Hammadde Tic. A.Ş.,13.0,13,13,Vanilya aroması,380.0,4940.0,889.1999999999999,5829.2,2022-07-02 14:00:00,2022-07-04 14:00:00,2022-07-07 14:00:00,2022-07-07 14:00:00,0,0,Satınalma-Seyfettin
2022-07-02 15:00:00,Güzel Hammadde Tic. A.Ş.,12.0,12,12,Kekik aroması,920.0,11040.0,1987.1999999999998,13027.2,2022-07-02 15:00:00,2022-07-05 15:00:00,2022-07-05 15:00:00,2022-07-05 15:00:00,0,0,Satınalma-Tahir
2022-07-02 16:00:00,Uğrakdere Hammadde Tic. A.Ş.,182.0,182,182,Ruminant besi vm,2800,509600,91728.0,601328.0,2022-07-02 16:00:00,2022-07-05 16:00:00,2022-07-05 16:00:00,2022-07-05 16:00:00,0,0,Satınalma -Süreyya
2022-07-02 17:00:00,LDK Hammadde Tic. A.Ş.,5.0,5,5,Tuz,150.0,750.0,135.0,885.0,2022-07-02 17:00:00,2022-07-04 17:00:00,2022-07-05 17:00:00,2022-07-05 17:00:00,0,0,Satınalma-Tahir
2022-07-02 18:00:00,Salihli Hammadde Tic. A.Ş.,50.0,50,50,Mermer tozu,150,7500,1350.0,8850.0,2022-07-02 18:00:00,2022-07-04 18:00:00,2022-07-05 18:00:00,2022-07-05 18:00:00,0,0,Satınalma-Tahir
2022-07-02 19:00:00,Edirne Hammadde Tic. A.Ş.,43.0,43,43,Kepek,3000,129000,23220.0,152220.0,2022-07-02 19:00:00,2022-07-04 19:00:00,2022-07-06 19:00:00,2022-07-06 19:00:00,0,0,Satınalma-Sıddık
2022-07-02 20:00:00,Dünya Hammadde Tic. A.Ş.,58.0,58,58,Mısır,6000,348000,62640.0,410640.0,2022-07-02 20:00:00,2022-07-04 20:00:00,2022-07-05 20:00:00,2022-07-05 20:00:00,0,0,Satınalma-Tahir
2022-07-02 22:00:00,Salihli Hammadde Tic. A.Ş.,8.0,8,8,Vanilya aroması,380.0,3040.0,547.1999999999999,3587.2,2022-07-02 22:00:00,2022-07-04 22:00:00,2022-07-04 22:00:00,2022-07-04 22:00:00,0,0,Satınalma-Seyfettin
2022-07-02 23:00:00,Iğdır Hammadde Tic. A.Ş.,98.0,98,98,Fındık küspesi,4300,421400,75852.0,497252.0,2022-07-02 23:00:00,2022-07-04 23:00:00,2022-07-07 23:00:00,2022-07-07 23:00:00,0,0,Satınalma-Sıddık
2022-07-03 00:00:00,Güzel Hammadde Tic. A.Ş.,174.0,174,174,Buğday,9250,1609500,289710.0,1899210.0,2022-07-03 00:00:00,2022-07-06 00:00:00,2022-07-10 00:00:00,2022-07-10 00:00:00,0,0,Satınalma-Sıddık
2022-07-03 01:00:00,Tahsinli Hammadde Tic. A.Ş.,14.0,14,14,Sodyum bikarbonat,530.0,7420.0,1335.6,8755.6,2022-07-03 01:00:00,2022-07-05 01:00:00,2022-07-08 01:00:00,2022-07-08 01:00:00,0,0,Satınalma-Kasım
2022-07-03 02:00:00,LDK Hammadde Tic. A.Ş.,10.0,10,10,Tuz,150.0,1500.0,270.0,1770.0,2022-07-03 02:00:00,2022-07-06 02:00:00,2022-07-07 02:00:00,2022-07-07 02:00:00,0,1,Satınalma-Kasım
2022-07-03 03:00:00,Hasankaya Hammadde Tic. A.Ş.,134.0,134,134,Fındık küspesi,4300,576200,103716.0,679916.0,2022-07-03 03:00:00,2022-07-06 03:00:00,2022-07-10 03:00:00,2022-07-10 03:00:00,0,0,Satınalma-Tahir
2022-07-03 04:00:00,Buhara Hammadde Tic. A.Ş.,5.0,5,5,Amonyum klorür,890.0,4450.0,801.0,5251.0,2022-07-03 04:00:00,2022-07-05 04:00:00,2022-07-06 04:00:00,2022-07-06 04:00:00,0,0,Satınalma-Seyfettin
2022-07-03 05:00:00,Hasankaya Hammadde Tic. A.Ş.,6.0,6,6,Natmin,250.0,1500.0,270.0,1770.0,2022-07-03 05:00:00,2022-07-05 05:00:00,2022-07-08 05:00:00,2022-07-08 05:00:00,0,0,Satınalma-Kasım
2022-07-03 06:00:00,LDK Hammadde Tic. A.Ş.,153.0,153,153,Arpa,7500,1147500,206550.0,1354050.0,2022-07-03 06:00:00,2022-07-05 06:00:00,2022-07-06 06:00:00,2022-07-06 06:00:00,0,0,Satınalma-Seyfettin
2022-07-03 07:00:00,Ruşeym Hammadde Tic. A.Ş.,139.0,139,139,ATK (%26-28),180,25020,4503.599999999999,29523.6,2022-07-03 07:00:00,2022-07-06 07:00:00,2022-07-09 07:00:00,2022-07-09 07:00:00,0,0,Satınalma -Süreyya
2022-07-03 08:00:00,LDK Hammadde Tic. A.Ş.,154.0,154,154,Masarasyon suyu,860,132440,23839.2,156279.2,2022-07-03 08:00:00,2022-07-05 08:00:00,2022-07-06 08:00:00,2022-07-06 08:00:00,0,0,Satınalma-Kasım
2022-07-03 09:00:00,Ordulu Hammadde Tic. A.Ş.,144.0,144,144,Melas,3800,547200,98496.0,645696.0,2022-07-03 09:00:00,2022-07-05 09:00:00,2022-07-09 09:00:00,2022-07-09 09:00:00,0,0,Satınalma-Kasım
2022-07-03 10:00:00,LDK Hammadde Tic. A.Ş.,130.0,130,130,Fındık küspesi,4300,559000,100620.0,659620.0,2022-07-03 10:00:00,2022-07-06 10:00:00,2022-07-08 10:00:00,2022-07-08 10:00:00,0,0,Satınalma-Tahir
2022-07-03 11:00:00,Mersinli Hammadde Tic. A.Ş.,171.0,171,171,Kepek,3000,513000,92340.0,605340.0,2022-07-03 11:00:00,2022-07-06 11:00:00,2022-07-07 11:00:00,2022-07-07 11:00:00,0,0,Satınalma-Sıddık
2022-07-03 12:00:00,Ruşeym Hammadde Tic. A.Ş.,57.0,57,57,Bisküvit,950,54150,9747.0,63897.0,2022-07-03 12:00:00,2022-07-05 12:00:00,2022-07-05 12:00:00,2022-07-05 12:00:00,0,0,Satınalma-Sıddık
2022-07-03 13:00:00,Iğdır Hammadde Tic. A.Ş.,8.0,8,8,Amonyum klorür,890.0,7120.0,1281.6,8401.6,2022-07-03 13:00:00,2022-07-06 13:00:00,2022-07-09 13:00:00,2022-07-09 13:00:00,1,0,Satınalma-Seyfettin
2022-07-03 14:00:00,Özeniş Hammadde Tic. A.Ş.,138.0,138,138,Masarasyon suyu,860,118680,21362.399999999998,140042.4,2022-07-03 14:00:00,2022-07-06 14:00:00,2022-07-09 14:00:00,2022-07-09 14:00:00,0,0,Satınalma -Süreyya
2022-07-03 15:00:00,Güzel Hammadde Tic. A.Ş.,176.0,176,176,Ruminant besi vm,2800,492800,88704.0,581504.0,2022-07-03 15:00:00,2022-07-06 15:00:00,2022-07-07 15:00:00,2022-07-07 15:00:00,0,0,Satınalma-Kasım
2022-07-03 16:00:00,Ordulu Hammadde Tic. A.Ş.,5.0,5,5,Sodyum bikarbonat,530.0,2650.0,477.0,3127.0,2022-07-03 16:00:00,2022-07-06 16:00:00,2022-07-09 16:00:00,2022-07-09 16:00:00,0,0,Satınalma-Kasım
2022-07-03 17:00:00,Hasankaya Hammadde Tic. A.Ş.,103.0,103,103,Ruminant besi vm,2800,288400,51912.0,340312.0,2022-07-03 17:00:00,2022-07-05 17:00:00,2022-07-07 17:00:00,2022-07-07 17:00:00,0,0,Satınalma -Süreyya
2022-07-03 18:00:00,Ceyhan Hammadde Tic. A.Ş.,84.0,84,84,Buğday,9250,777000,139860.0,916860.0,2022-07-03 18:00:00,2022-07-05 18:00:00,2022-07-06 18:00:00,2022-07-06 18:00:00,0,0,Satınalma-Tahir
2022-07-03 19:00:00,Karadere Hammadde Tic. A.Ş.,151.0,151,151,Bisküvit,950,143450,25821.0,169271.0,2022-07-03 19:00:00,2022-07-05 19:00:00,2022-07-09 19:00:00,2022-07-09 19:00:00,0,0,Satınalma-Sıddık
2022-07-03 20:00:00,Iğdır Hammadde Tic. A.Ş.,63.0,63,63,Ruminant besi vm,2800,176400,31752.0,208152.0,2022-07-03 20:00:00,2022-07-05 20:00:00,2022-07-08 20:00:00,2022-07-08 20:00:00,0,0,Satınalma-Seyfettin
2022-07-03 21:00:00,Formül Hammadde Tic. A.Ş.,161.0,161,161,Bisküvit,950,152950,27531.0,180481.0,2022-07-03 21:00:00,2022-07-06 21:00:00,2022-07-06 21:00:00,2022-07-06 21:00:00,0,0,Satınalma -Süreyya
2022-07-03 22:00:00,LDK Hammadde Tic. A.Ş.,184.0,184,184,Masarasyon suyu,860,158240,28483.2,186723.2,2022-07-03 22:00:00,2022-07-05 22:00:00,2022-07-08 22:00:00,2022-07-08 22:00:00,0,0,Satınalma-Seyfettin
2022-07-03 23:00:00,Dünya Hammadde Tic. A.Ş.,23.0,23,23,Arpa,7500,172500,31050.0,203550.0,2022-07-03 23:00:00,2022-07-05 23:00:00,2022-07-05 23:00:00,2022-07-05 23:00:00,0,0,Satınalma-Sıddık
2022-07-04 00:00:00,Özeniş Hammadde Tic. A.Ş.,197.0,197,197,Mermer tozu,150,29550,5319.0,34869.0,2022-07-04 00:00:00,2022-07-07 00:00:00,2022-07-09 00:00:00,2022-07-09 00:00:00,0,1,Satınalma-Seyfettin
2022-07-04 01:00:00,Ruşeym Hammadde Tic. A.Ş.,8.0,8,8,Vanilya aroması,380.0,3040.0,547.1999999999999,3587.2,2022-07-04 01:00:00,2022-07-07 01:00:00,2022-07-10 01:00:00,2022-07-10 01:00:00,0,0,Satınalma-Tahir
2022-07-04 02:00:00,Karadere Hammadde Tic. A.Ş.,87.0,87,87,ATK (%26-28),180,15660,2818.7999999999997,18478.8,2022-07-04 02:00:00,2022-07-07 02:00:00,2022-07-07 02:00:00,2022-07-07 02:00:00,0,0,Satınalma -Süreyya
2022-07-04 03:00:00,Güzel Hammadde Tic. A.Ş.,164.0,164,164,Melas,3800,623200,112176.0,735376.0,2022-07-04 03:00:00,2022-07-06 03:00:00,2022-07-08 03:00:00,2022-07-08 03:00:00,0,0,Satınalma-Seyfettin
2022-07-04 04:00:00,Özeniş Hammadde Tic. A.Ş.,36.0,36,36,VPC,1450,52200,9396.0,61596.0,2022-07-04 04:00:00,2022-07-07 04:00:00,2022-07-10 04:00:00,2022-07-10 04:00:00,0,0,Satınalma -Süreyya
2022-07-04 06:00:00,Ruşeym Hammadde Tic. A.Ş.,98.0,98,98,Mısır,6000,588000,105840.0,693840.0,2022-07-04 06:00:00,2022-07-07 06:00:00,2022-07-09 06:00:00,2022-07-09 06:00:00,0,0,Satınalma-Kasım
2022-07-04 07:00:00,Iğdır Hammadde Tic. A.Ş.,90.0,90,90,Fındık küspesi,4300,387000,69660.0,456660.0,2022-07-04 07:00:00,2022-07-06 07:00:00,2022-07-09 07:00:00,2022-07-09 07:00:00,0,0,Satınalma-Kasım
2022-07-04 08:00:00,Şamıtlı Hammadde Tic. A.Ş.,188.0,188,188,VPC,1450,272600,49068.0,321668.0,2022-07-04 08:00:00,2022-07-06 08:00:00,2022-07-10 08:00:00,2022-07-10 08:00:00,0,0,Satınalma-Sıddık
2022-07-04 09:00:00,Şamıtlı Hammadde Tic. A.Ş.,79.0,79,79,Mermer tozu,150,11850,2133.0,13983.0,2022-07-04 09:00:00,2022-07-06 09:00:00,2022-07-08 09:00:00,2022-07-08 09:00:00,0,0,Satınalma-Sıddık
2022-07-04 10:00:00,Özeniş Hammadde Tic. A.Ş.,34.0,34,34,Melas,3800,129200,23256.0,152456.0,2022-07-04 10:00:00,2022-07-07 10:00:00,2022-07-11 10:00:00,2022-07-11 10:00:00,0,0,Satınalma-Tahir
2022-07-04 11:00:00,Ruşeym Hammadde Tic. A.Ş.,63.0,63,63,Melas,3800,239400,43092.0,282492.0,2022-07-04 11:00:00,2022-07-07 11:00:00,2022-07-08 11:00:00,2022-07-08 11:00:00,0,0,Satınalma -Süreyya
2022-07-04 12:00:00,Asrın Hammadde Tic. A.Ş.,61.0,61,61,Kepek,3000,183000,32940.0,215940.0,2022-07-04 12:00:00,2022-07-06 12:00:00,2022-07-08 12:00:00,2022-07-08 12:00:00,0,0,Satınalma-Sıddık
2022-07-04 13:00:00,Asrın Hammadde Tic. A.Ş.,183.0,183,183,Kepek,3000,549000,98820.0,647820.0,2022-07-04 13:00:00,2022-07-07 13:00:00,2022-07-10 13:00:00,2022-07-10 13:00:00,0,0,Satınalma-Kasım
2022-07-04 14:00:00,Panama Hammadde Tic. A.Ş.,37.0,37,37,Masarasyon suyu,860,31820,5727.599999999999,37547.6,2022-07-04 14:00:00,2022-07-07 14:00:00,2022-07-07 14:00:00,2022-07-07 14:00:00,0,0,Satınalma -Süreyya
2022-07-04 15:00:00,Uğrakdere Hammadde Tic. A.Ş.,41.0,41,41,Kepek,3000,123000,22140.0,145140.0,2022-07-04 15:00:00,2022-07-06 15:00:00,2022-07-09 15:00:00,2022-07-09 15:00:00,0,0,Satınalma -Süreyya
2022-07-04 16:00:00,Dünya Hammadde Tic. A.Ş.,15.0,15,15,Organik selenyum,925.0,13875.0,2497.5,16372.5,2022-07-04 16:00:00,2022-07-06 16:00:00,2022-07-10 16:00:00,2022-07-10 16:00:00,0,0,Satınalma-Sıddık
2022-07-04 17:00:00,Buhara Hammadde Tic. A.Ş.,99.0,99,99,Masarasyon suyu,860,85140,15325.199999999999,100465.2,2022-07-04 17:00:00,2022-07-07 17:00:00,2022-07-09 17:00:00,2022-07-09 17:00:00,0,0,Satınalma -Süreyya
2022-07-04 18:00:00,Hasankaya Hammadde Tic. A.Ş.,40.0,40,40,Bisküvit,950,38000,6840.0,44840.0,2022-07-04 18:00:00,2022-07-07 18:00:00,2022-07-10 18:00:00,2022-07-10 18:00:00,0,0,Satınalma -Süreyya
2022-07-04 19:00:00,Edirne Hammadde Tic. A.Ş.,126.0,126,126,Melas,3800,478800,86184.0,564984.0,2022-07-04 19:00:00,2022-07-07 19:00:00,2022-07-10 19:00:00,2022-07-10 19:00:00,0,0,Satınalma-Tahir
2022-07-04 20:00:00,Tahsinli Hammadde Tic. A.Ş.,60.0,60,60,Razmol,1100,66000,11880.0,77880.0,2022-07-04 20:00:00,2022-07-06 20:00:00,2022-07-09 20:00:00,2022-07-09 20:00:00,0,0,Satınalma-Sıddık
2022-07-04 21:00:00,Ordulu Hammadde Tic. A.Ş.,153.0,153,153,Arpa,7500,1147500,206550.0,1354050.0,2022-07-04 21:00:00,2022-07-07 21:00:00,2022-07-07 21:00:00,2022-07-07 21:00:00,0,0,Satınalma-Tahir
2022-07-04 22:00:00,Özeniş Hammadde Tic. A.Ş.,13.0,13,13,Natmin,250.0,3250.0,585.0,3835.0,2022-07-04 22:00:00,2022-07-06 22:00:00,2022-07-06 22:00:00,2022-07-06 22:00:00,0,0,Satınalma-Sıddık
2022-07-04 23:00:00,Ordulu Hammadde Tic. A.Ş.,9.0,9,9,İthal kepek,270.0,2430.0,437.4,2867.4,2022-07-04 23:00:00,2022-07-07 23:00:00,2022-07-10 23:00:00,2022-07-10 23:00:00,0,0,Satınalma-Seyfettin
2022-07-05 00:00:00,Ceyhan Hammadde Tic. A.Ş.,12.0,12,12,Vanilya aroması,380.0,4560.0,820.8,5380.8,2022-07-05 00:00:00,2022-07-07 00:00:00,2022-07-10 00:00:00,2022-07-10 00:00:00,0,0,Satınalma-Kasım
2022-07-05 01:00:00,Uğrakdere Hammadde Tic. A.Ş.,5.0,5,5,Sodyum bikarbonat,530.0,2650.0,477.0,3127.0,2022-07-05 01:00:00,2022-07-07 01:00:00,2022-07-08 01:00:00,2022-07-08 01:00:00,0,0,Satınalma -Süreyya
2022-07-05 02:00:00,Hasankaya Hammadde Tic. A.Ş.,141.0,141,141,Razmol,1100,155100,27918.0,183018.0,2022-07-05 02:00:00,2022-07-07 02:00:00,2022-07-07 02:00:00,2022-07-07 02:00:00,0,0,Satınalma-Kasım
2022-07-05 03:00:00,Buhara Hammadde Tic. A.Ş.,8.0,8,8,Kekik aroması,920.0,7360.0,1324.8,8684.8,2022-07-05 03:00:00,2022-07-07 03:00:00,2022-07-07 03:00:00,2022-07-07 03:00:00,0,0,Satınalma-Seyfettin
2022-07-05 04:00:00,Nevşehir Hammadde Tic. A.Ş.,5.0,5,5,Vanilya aroması,380.0,1900.0,342.0,2242.0,2022-07-05 04:00:00,2022-07-08 04:00:00,2022-07-12 04:00:00,2022-07-12 04:00:00,0,0,Satınalma -Süreyya
2022-07-05 06:00:00,Buhara Hammadde Tic. A.Ş.,96.0,96,96,Buğday,9250,888000,159840.0,1047840.0,2022-07-05 06:00:00,2022-07-07 06:00:00,2022-07-10 06:00:00,2022-07-10 06:00:00,0,0,Satınalma-Tahir
2022-07-05 07:00:00,Uğrakdere Hammadde Tic. A.Ş.,173.0,173,173,Buğday,9250,1600250,288045.0,1888295.0,2022-07-05 07:00:00,2022-07-08 07:00:00,2022-07-12 07:00:00,2022-07-12 07:00:00,0,0,Satınalma-Tahir
2022-07-05 08:00:00,Karadere Hammadde Tic. A.Ş.,5.0,5,5,Kekik aroması,920.0,4600.0,828.0,5428.0,2022-07-05 08:00:00,2022-07-07 08:00:00,2022-07-11 08:00:00,2022-07-11 08:00:00,0,0,Satınalma-Sıddık
2022-07-05 09:00:00,Nevşehir Hammadde Tic. A.Ş.,52.0,52,52,Buğday,9250,481000,86580.0,567580.0,2022-07-05 09:00:00,2022-07-08 09:00:00,2022-07-09 09:00:00,2022-07-09 09:00:00,0,0,Satınalma-Sıddık
2022-07-05 11:00:00,Iğdır Hammadde Tic. A.Ş.,10.0,10,10,İthal kepek,270.0,2700.0,486.0,3186.0,2022-07-05 11:00:00,2022-07-08 11:00:00,2022-07-09 11:00:00,2022-07-09 11:00:00,0,0,Satınalma -Süreyya
2022-07-05 12:00:00,Şamıtlı Hammadde Tic. A.Ş.,12.0,12,12,İthal kepek,270.0,3240.0,583.1999999999999,3823.2,2022-07-05 12:00:00,2022-07-07 12:00:00,2022-07-09 12:00:00,2022-07-09 12:00:00,0,0,Satınalma-Tahir
2022-07-05 13:00:00,Buhara Hammadde Tic. A.Ş.,122.0,122,122,Masarasyon suyu,860,104920,18885.6,123805.6,2022-07-05 13:00:00,2022-07-08 13:00:00,2022-07-12 13:00:00,2022-07-12 13:00:00,0,0,Satınalma -Süreyya
2022-07-05 14:00:00,Hasankaya Hammadde Tic. A.Ş.,16.0,16,16,Tuz,150.0,2400.0,432.0,2832.0,2022-07-05 14:00:00,2022-07-07 14:00:00,2022-07-07 14:00:00,2022-07-07 14:00:00,0,0,Satınalma-Sıddık
2022-07-05 15:00:00,Tahsinli Hammadde Tic. A.Ş.,156.0,156,156,Ruminant besi vm,2800,436800,78624.0,515424.0,2022-07-05 15:00:00,2022-07-07 15:00:00,2022-07-09 15:00:00,2022-07-09 15:00:00,0,0,Satınalma-Seyfettin
2022-07-05 16:00:00,Güzel Hammadde Tic. A.Ş.,154.0,154,154,Fındık küspesi,4300,662200,119196.0,781396.0,2022-07-05 16:00:00,2022-07-08 16:00:00,2022-07-10 16:00:00,2022-07-10 16:00:00,2,0,Satınalma -Süreyya
2022-07-05 18:00:00,Karadere Hammadde Tic. A.Ş.,38.0,38,38,Mısır,6000,228000,41040.0,269040.0,2022-07-05 18:00:00,2022-07-07 18:00:00,2022-07-09 18:00:00,2022-07-09 18:00:00,1,0,Satınalma -Süreyya
2022-07-05 19:00:00,LDK Hammadde Tic. A.Ş.,123.0,123,123,Mermer tozu,150,18450,3321.0,21771.0,2022-07-05 19:00:00,2022-07-08 19:00:00,2022-07-12 19:00:00,2022-07-12 19:00:00,0,0,Satınalma-Kasım
2022-07-05 20:00:00,Özeniş Hammadde Tic. A.Ş.,20.0,20,20,Kepek,3000,60000,10800.0,70800.0,2022-07-05 20:00:00,2022-07-08 20:00:00,2022-07-11 20:00:00,2022-07-11 20:00:00,0,0,Satınalma-Sıddık
2022-07-05 21:00:00,Güzel Hammadde Tic. A.Ş.,6.0,6,6,Amonyum klorür,890.0,5340.0,961.1999999999999,6301.2,2022-07-05 21:00:00,2022-07-07 21:00:00,2022-07-10 21:00:00,2022-07-10 21:00:00,0,0,Satınalma-Kasım
2022-07-05 22:00:00,Şamıtlı Hammadde Tic. A.Ş.,107.0,107,107,Kepek,3000,321000,57780.0,378780.0,2022-07-05 22:00:00,2022-07-08 22:00:00,2022-07-10 22:00:00,2022-07-10 22:00:00,0,0,Satınalma-Seyfettin
2022-07-05 23:00:00,Ruşeym Hammadde Tic. A.Ş.,9.0,9,9,Sodyum bikarbonat,530.0,4770.0,858.6,5628.6,2022-07-05 23:00:00,2022-07-08 23:00:00,2022-07-08 23:00:00,2022-07-08 23:00:00,0,0,Satınalma-Sıddık
2022-07-06 00:00:00,Ordulu Hammadde Tic. A.Ş.,10.0,10,10,Vanilya aroması,380.0,3800.0,684.0,4484.0,2022-07-06 00:00:00,2022-07-08 00:00:00,2022-07-12 00:00:00,2022-07-12 00:00:00,0,0,Satınalma-Tahir
2022-07-06 01:00:00,Ordulu Hammadde Tic. A.Ş.,16.0,16,16,İthal kepek,270.0,4320.0,777.6,5097.6,2022-07-06 01:00:00,2022-07-08 01:00:00,2022-07-08 01:00:00,2022-07-08 01:00:00,0,1,Satınalma-Sıddık
2022-07-06 02:00:00,Hasankaya Hammadde Tic. A.Ş.,188.0,188,188,ATK (%30-32),160,30080,5414.4,35494.4,2022-07-06 02:00:00,2022-07-08 02:00:00,2022-07-08 02:00:00,2022-07-08 02:00:00,0,0,Satınalma-Sıddık
